locus_id,chrom,sentinel_pos,confidence,label_set,gene_id,gene_name,gene_biotype,label,abs_tss_distance,tss_distance_rank,is_nearest_tss,has_any_brain_eqtl,brain_eqtl_max_slope,brain_eqtl_max_neg_log10_pval,has_re2g_link,re2g_max_score,re2g_total_elements,has_both_eqtl_and_re2g
LOC_17_81408117_GCST007072,17,81408117,High,ot_platform,ENSG00000295112,ENSG00000295112,lncRNA,0,11842,2,0,0,0.0,-0.0,0,0.0,0,0
LOC_17_81408117_GCST007072,17,81408117,High,ot_platform,ENSG00000295310,ENSG00000295310,lncRNA,0,397100,52,0,0,0.0,-0.0,0,0.0,0,0
LOC_17_81408117_GCST007072,17,81408117,High,ot_platform,ENSG00000262223,LINC03048,lncRNA,0,22653,7,0,0,0.0,-0.0,0,0.0,0,0
LOC_17_81408117_GCST007072,17,81408117,High,ot_platform,ENSG00000263154,ENSG00000263154,lncRNA,0,45845,8,0,1,0.5623053312301636,13.399342318301333,0,0.0,0,0
LOC_17_81408117_GCST007072,17,81408117,High,ot_platform,ENSG00000297677,ENSG00000297677,lncRNA,0,493804,71,0,0,0.0,-0.0,0,0.0,0,0
LOC_17_81408117_GCST007072,17,81408117,High,ot_platform,ENSG00000278200,LINC01971,lncRNA,0,75894,15,0,0,0.0,-0.0,0,0.0,0,0
LOC_17_81408117_GCST007072,17,81408117,High,ot_platform,ENSG00000289140,ENSG00000289140,lncRNA,0,73504,13,0,1,0.3474755883216858,4.992636675841879,0,0.0,0,0
LOC_17_81408117_GCST007072,17,81408117,High,ot_platform,ENSG00000289182,ENSG00000289182,lncRNA,0,106935,19,0,1,0.3847673237323761,6.93206688317871,0,0.0,0,0
LOC_17_81408117_GCST007072,17,81408117,High,ot_platform,ENSG00000185168,LINC00482,lncRNA,0,96880,17,0,1,1.5083633661270142,4.596535062010768,1,0.9999892222829012,19,1
LOC_17_81408117_GCST007072,17,81408117,High,ot_platform,ENSG00000303104,ENSG00000303104,lncRNA,0,319391,45,0,0,0.0,-0.0,0,0.0,0,0
LOC_17_81408117_GCST007072,17,81408117,High,ot_platform,ENSG00000304189,ENSG00000304189,lncRNA,0,389597,50,0,0,0.0,-0.0,0,0.0,0,0
LOC_17_81408117_GCST007072,17,81408117,High,ot_platform,ENSG00000304215,ENSG00000304215,lncRNA,0,403307,53,0,0,0.0,-0.0,0,0.0,0,0
LOC_17_81408117_GCST007072,17,81408117,High,ot_platform,ENSG00000289913,ENSG00000289913,lncRNA,0,15961,4,0,0,0.0,-0.0,0,0.0,0,0
LOC_17_81408117_GCST007072,17,81408117,High,ot_platform,ENSG00000185332,TMEM105,lncRNA,0,77443,16,0,0,0.0,-0.0,0,0.0,0,0
LOC_17_81408117_GCST007072,17,81408117,High,ot_platform,ENSG00000261924,ENSG00000261924,lncRNA,0,436674,59,0,1,1.031455636024475,30.151301394707318,0,0.0,0,0
LOC_17_81408117_GCST007072,17,81408117,High,ot_platform,ENSG00000306930,ENSG00000306930,lncRNA,0,9401,1,1,0,0.0,-0.0,0,0.0,0,0
LOC_17_81408117_GCST007072,17,81408117,High,ot_platform,ENSG00000287431,RENO1,lncRNA,0,62122,11,0,1,1.1570945978164673,4.689206903898565,0,0.0,0,0
LOC_17_81408117_GCST007072,17,81408117,High,ot_platform,ENSG00000307292,ENSG00000307292,lncRNA,0,73582,14,0,0,0.0,-0.0,0,0.0,0,0
LOC_17_81408117_GCST007072,17,81408117,High,ot_platform,ENSG00000307306,ENSG00000307306,lncRNA,0,63182,12,0,0,0.0,-0.0,0,0.0,0,0
LOC_17_81408117_GCST007072,17,81408117,High,ot_platform,ENSG00000307327,ENSG00000307327,lncRNA,0,61703,10,0,0,0.0,-0.0,0,0.0,0,0
LOC_17_81408117_GCST007072,17,81408117,High,ot_platform,ENSG00000262877,ENSG00000262877,lncRNA,0,16125,5,0,1,1.1739153861999512,41.46993119687868,0,0.0,0,0
LOC_17_81408117_GCST007072,17,81408117,High,ot_platform,ENSG00000214087,ARL16,protein_coding,0,275680,39,0,1,1.1263846158981323,42.60087635647674,1,0.9999749072359108,2,1
LOC_17_81408117_GCST007072,17,81408117,High,ot_platform,ENSG00000275902,ENSG00000275902,lncRNA,0,289597,40,0,0,0.0,-0.0,0,0.0,0,0
LOC_17_81408117_GCST007072,17,81408117,High,ot_platform,ENSG00000262049,ENSG00000262049,lncRNA,0,295200,41,0,1,0.27207261323928833,5.876851244369644,0,0.0,0,0
LOC_4_46577132_FINNGEN_R6_M13_ROTATORCUFF,4,46577132,High,ot_platform,ENSG00000260878,ENSG00000260878,lncRNA,0,332917,5,0,0,0.0,-0.0,0,0.0,0,0
LOC_4_46577132_FINNGEN_R6_M13_ROTATORCUFF,4,46577132,High,ot_platform,ENSG00000163288,GABRB1,protein_coding,1,416591,7,0,0,0.0,-0.0,1,0.9999971227810764,14,0
LOC_4_46577132_FINNGEN_R6_M13_ROTATORCUFF,4,46577132,High,ot_platform,ENSG00000249330,ENSG00000249330,lncRNA,0,186877,2,0,0,0.0,-0.0,0,0.0,0,0
LOC_4_46577132_FINNGEN_R6_M13_ROTATORCUFF,4,46577132,High,ot_platform,ENSG00000170516,COX7B2,protein_coding,0,332113,4,0,0,0.0,-0.0,0,0.0,0,0
LOC_4_46577132_FINNGEN_R6_M13_ROTATORCUFF,4,46577132,High,ot_platform,ENSG00000109158,GABRA4,protein_coding,0,416449,6,0,0,0.0,-0.0,1,0.9999946323482148,23,0
LOC_4_46577132_FINNGEN_R6_M13_ROTATORCUFF,4,46577132,High,ot_platform,ENSG00000163285,GABRG1,protein_coding,0,453078,8,0,0,0.0,-0.0,1,0.9999845366155126,4,0
LOC_4_46577132_FINNGEN_R6_M13_ROTATORCUFF,4,46577132,High,ot_platform,ENSG00000151834,GABRA2,protein_coding,0,101902,1,1,1,0.1644451916217804,6.382480318526868,1,0.9999924892350744,8,1
LOC_4_46577132_FINNGEN_R6_M13_ROTATORCUFF,4,46577132,High,ot_platform,ENSG00000299086,ENSG00000299086,lncRNA,0,290467,3,0,0,0.0,-0.0,0,0.0,0,0
LOC_4_46577132_FINNGEN_R6_M13_ROTATORCUFF,4,46577132,High,ot_platform,ENSG00000301858,ENSG00000301858,lncRNA,0,455529,9,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_165754317_GCST010557,2,165754317,Medium,ot_platform,ENSG00000288089,ENSG00000288089,lncRNA,0,317703,11,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_165754317_GCST010557,2,165754317,Medium,ot_platform,ENSG00000123607,TTC21B,protein_coding,0,199534,8,0,1,0.4832594394683838,10.579448468041072,1,0.9998883459728408,2,1
LOC_2_165754317_GCST010557,2,165754317,Medium,ot_platform,ENSG00000136531,SCN2A,protein_coding,0,559324,13,0,1,0.7308093905448914,5.075503656008865,1,0.9999724146398066,4,1
LOC_2_165754317_GCST010557,2,165754317,Medium,ot_platform,ENSG00000169432,SCN9A,protein_coding,0,621684,14,0,1,0.6904715895652771,11.100420404650256,1,0.9999872947357752,6,1
LOC_2_165754317_GCST010557,2,165754317,Medium,ot_platform,ENSG00000293576,ENSG00000293576,lncRNA,0,38412,2,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_165754317_GCST010557,2,165754317,Medium,ot_platform,ENSG00000293580,ENSG00000293580,lncRNA,0,40618,4,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_165754317_GCST010557,2,165754317,Medium,ot_platform,ENSG00000229195,ENSG00000229195,lncRNA,0,91913,6,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_165754317_GCST010557,2,165754317,Medium,ot_platform,ENSG00000178662,CSRNP3,protein_coding,0,284670,10,0,0,0.0,-0.0,1,0.9999997823539865,12,0
LOC_2_165754317_GCST010557,2,165754317,Medium,ot_platform,ENSG00000115339,GALNT3,protein_coding,0,91884,5,0,1,1.091304063796997,17.09347904706063,1,0.9999945844297464,24,1
LOC_2_165754317_GCST010557,2,165754317,Medium,ot_platform,ENSG00000144285,SCN1A,protein_coding,1,428489,12,0,1,0.8348488807678223,8.518961397220588,1,0.9999899844165054,4,1
LOC_2_165754317_GCST010557,2,165754317,Medium,ot_platform,ENSG00000235192,ENSG00000235192,lncRNA,0,39904,3,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_165754317_GCST010557,2,165754317,Medium,ot_platform,ENSG00000224490,TTC21B-AS1,lncRNA,0,179432,7,0,0,0.0,-0.0,0,0.0,0,0
LOC_2_165754317_GCST010557,2,165754317,Medium,ot_platform,ENSG00000307262,ENSG00000307262,lncRNA,0,7523,1,1,0,0.0,-0.0,0,0.0,0,0
LOC_2_165754317_GCST010557,2,165754317,Medium,ot_platform,ENSG00000236107,SCN1A-AS1,lncRNA,0,202871,9,0,1,0.855756938457489,9.914422915247428,0,0.0,0,0
LOC_4_71750901_GCST010144,4,71750901,Medium,otg_original,ENSG00000248567,ENSG00000248567,lncRNA,0,73079,3,0,0,0.0,-0.0,0,0.0,0,0
LOC_4_71750901_GCST010144,4,71750901,Medium,otg_original,ENSG00000056291,NPFFR2,protein_coding,0,281001,5,0,0,0.0,-0.0,0,0.0,0,0
LOC_4_71750901_GCST010144,4,71750901,Medium,otg_original,ENSG00000145321,GC,protein_coding,1,53140,2,0,0,0.0,-0.0,0,0.0,0,0
LOC_4_71750901_GCST010144,4,71750901,Medium,otg_original,ENSG00000080493,SLC4A4,protein_coding,0,688234,6,0,0,0.0,-0.0,1,0.9999986726436249,22,0
LOC_4_71750901_GCST010144,4,71750901,Medium,otg_original,ENSG00000294912,ENSG00000294912,lncRNA,0,21553,1,1,0,0.0,-0.0,0,0.0,0,0
LOC_4_71750901_GCST010144,4,71750901,Medium,otg_original,ENSG00000297408,ENSG00000297408,lncRNA,0,115414,4,0,0,0.0,-0.0,0,0.0,0,0
LOC_7_121069067_GCST90025982,7,121069067,Medium,otg_original,ENSG00000184408,KCND2,protein_coding,0,795892,14,0,0,0.0,-0.0,1,0.9999990065529032,6,0
LOC_7_121069067_GCST90025982,7,121069067,Medium,otg_original,ENSG00000196937,FAM3C,protein_coding,0,327297,10,0,1,0.5952931046485901,20.668481295033374,1,0.9999870531704302,15,1
LOC_7_121069067_GCST90025982,7,121069067,Medium,otg_original,ENSG00000231295,ENSG00000231295,lncRNA,0,316553,9,0,0,0.0,-0.0,0,0.0,0,0
LOC_7_121069067_GCST90025982,7,121069067,Medium,otg_original,ENSG00000106025,TSPAN12,protein_coding,0,210665,5,0,0,0.0,-0.0,1,0.9999914745010668,7,0
LOC_7_121069067_GCST90025982,7,121069067,Medium,otg_original,ENSG00000287554,ENSG00000287554,lncRNA,0,240775,6,0,0,0.0,-0.0,0,0.0,0,0
LOC_7_121069067_GCST90025982,7,121069067,Medium,otg_original,ENSG00000106034,CPED1,protein_coding,0,80370,1,1,0,0.0,-0.0,1,0.9999999102291256,13,0
LOC_7_121069067_GCST90025982,7,121069067,Medium,otg_original,ENSG00000071243,ING3,protein_coding,0,118304,2,0,0,0.0,-0.0,1,0.9999782331736384,2,0
LOC_7_121069067_GCST90025982,7,121069067,Medium,otg_original,ENSG00000002745,WNT16,protein_coding,1,256300,7,0,1,0.6283786296844482,5.63240599730772,0,0.0,0,0
LOC_7_121069067_GCST90025982,7,121069067,Medium,otg_original,ENSG00000301402,ENSG00000301402,lncRNA,0,118574,3,0,0,0.0,-0.0,0,0.0,0,0
LOC_7_121069067_GCST90025982,7,121069067,Medium,otg_original,ENSG00000289578,ENSG00000289578,lncRNA,0,447084,12,0,0,0.0,-0.0,0,0.0,0,0
LOC_7_121069067_GCST90025982,7,121069067,Medium,otg_original,ENSG00000302485,ENSG00000302485,lncRNA,0,411255,11,0,0,0.0,-0.0,0,0.0,0,0
LOC_7_121069067_GCST90025982,7,121069067,Medium,otg_original,ENSG00000306871,ENSG00000306871,lncRNA,0,133212,4,0,0,0.0,-0.0,0,0.0,0,0
LOC_7_121069067_GCST90025982,7,121069067,Medium,otg_original,ENSG00000308687,ENSG00000308687,lncRNA,0,273919,8,0,0,0.0,-0.0,0,0.0,0,0
LOC_7_121069067_GCST90025982,7,121069067,Medium,otg_original,ENSG00000308908,ENSG00000308908,lncRNA,0,470880,13,0,0,0.0,-0.0,0,0.0,0,0
LOC_3_170912095_FINNGEN_R6_T2D_INCLAVO,3,170912095,Medium,otg_original,ENSG00000163584,RPL22L1,protein_coding,0,41887,3,0,0,0.0,-0.0,1,0.9999961150699442,3,0
LOC_3_170912095_FINNGEN_R6_T2D_INCLAVO,3,170912095,Medium,otg_original,ENSG00000285218,ENSG00000285218,protein_coding,0,493227,12,0,0,0.0,-0.0,0,0.0,0,0
LOC_3_170912095_FINNGEN_R6_T2D_INCLAVO,3,170912095,Medium,otg_original,ENSG00000163581,SLC2A2,protein_coding,1,114648,5,0,0,0.0,-0.0,0,0.0,0,0
LOC_3_170912095_FINNGEN_R6_T2D_INCLAVO,3,170912095,Medium,otg_original,ENSG00000244738,ENSG00000244738,lncRNA,0,255533,9,0,1,0.5948007106781006,4.800976401389405,0,0.0,0,0
LOC_3_170912095_FINNGEN_R6_T2D_INCLAVO,3,170912095,Medium,otg_original,ENSG00000239739,ENSG00000239739,lncRNA,0,170730,6,0,0,0.0,-0.0,0,0.0,0,0
LOC_3_170912095_FINNGEN_R6_T2D_INCLAVO,3,170912095,Medium,otg_original,ENSG00000154310,TNIK,protein_coding,0,548313,15,0,1,0.7704562544822693,5.07364828533947,1,0.9999803401813356,12,1
LOC_3_170912095_FINNGEN_R6_T2D_INCLAVO,3,170912095,Medium,otg_original,ENSG00000163577,EIF5A2,protein_coding,0,3451,2,0,0,0.0,-0.0,1,0.9999866989040748,4,0
LOC_3_170912095_FINNGEN_R6_T2D_INCLAVO,3,170912095,Medium,otg_original,ENSG00000289233,ENSG00000289233,lncRNA,0,182253,8,0,0,0.0,-0.0,0,0.0,0,0
LOC_3_170912095_FINNGEN_R6_T2D_INCLAVO,3,170912095,Medium,otg_original,ENSG00000242578,ENSG00000242578,lncRNA,0,501583,14,0,0,0.0,-0.0,0,0.0,0,0
LOC_3_170912095_FINNGEN_R6_T2D_INCLAVO,3,170912095,Medium,otg_original,ENSG00000013297,CLDN11,protein_coding,0,493227,12,0,0,0.0,-0.0,1,0.9999999974626246,13,0
LOC_3_170912095_FINNGEN_R6_T2D_INCLAVO,3,170912095,Medium,otg_original,ENSG00000013293,SLC7A14,protein_coding,0,326020,10,0,0,0.0,-0.0,1,0.9999913168162682,26,0
LOC_3_170912095_FINNGEN_R6_T2D_INCLAVO,3,170912095,Medium,otg_original,ENSG00000285051,SLC7A14-AS1,lncRNA,0,463456,11,0,1,0.37471023201942444,13.527357925293973,0,0.0,0,0
LOC_3_170912095_FINNGEN_R6_T2D_INCLAVO,3,170912095,Medium,otg_original,ENSG00000286695,ENSG00000286695,lncRNA,0,176034,7,0,1,0.4618058502674103,11.861021432972183,0,0.0,0,0
LOC_3_170912095_FINNGEN_R6_T2D_INCLAVO,3,170912095,Medium,otg_original,ENSG00000301939,ENSG00000301939,lncRNA,0,88621,4,0,0,0.0,-0.0,0,0.0,0,0
LOC_3_170912095_FINNGEN_R6_T2D_INCLAVO,3,170912095,Medium,otg_original,ENSG00000286856,ENSG00000286856,lncRNA,0,3266,1,1,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000272347,ENSG00000272347,lncRNA,0,437825,42,0,1,1.0957977771759033,12.188290290055129,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000145506,NKD2,protein_coding,0,434062,41,0,1,0.53143310546875,18.452941454288144,1,0.9999999974407314,49,1
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000113504,SLC12A7,protein_coding,0,330801,31,0,1,0.2109655737876892,5.481223174498466,1,0.9999999951017964,55,1
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000174358,SLC6A19,protein_coding,0,241269,19,0,0,0.0,-0.0,1,0.9999982077297784,25,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000164363,SLC6A18,protein_coding,0,217483,18,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000164362,TERT,protein_coding,0,147796,12,0,0,0.0,-0.0,1,0.9999901556712318,33,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000049656,CLPTM1L,protein_coding,0,97765,8,0,0,0.0,-0.0,1,0.999982354925056,6,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000286388,ENSG00000286388,lncRNA,0,97667,7,0,1,1.0790551900863647,61.70733241738445,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000250584,LINC01511,lncRNA,0,62757,5,0,1,0.9727310538291931,13.751881840697088,1,0.9999940467535778,23,1
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000142319,SLC6A3,protein_coding,1,2576,1,1,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000287486,ENSG00000287486,lncRNA,0,190858,15,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000153395,LPCAT1,protein_coding,0,81418,6,0,1,0.33093929290771484,8.071610375720995,1,0.9999900665064536,20,1
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000260066,ENSG00000260066,lncRNA,0,282285,25,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000171421,MRPL36,protein_coding,0,358502,34,0,1,0.386831670999527,12.596224208052416,1,0.9999919770539544,5,1
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000145494,NDUFS6,protein_coding,0,358543,35,0,0,0.0,-0.0,1,0.9999760222402184,3,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000113430,IRX4,protein_coding,0,444372,45,0,0,0.0,-0.0,1,0.9999923621369924,5,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000249326,CTD-2194D22.4,lncRNA,0,444468,46,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000288108,ENSG00000288108,lncRNA,0,491121,52,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000294107,ENSG00000294107,lncRNA,0,311572,28,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000294119,ENSG00000294119,lncRNA,0,314702,29,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000294192,ENSG00000294192,lncRNA,0,105551,9,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000271119,LINC03067,lncRNA,0,151728,13,0,1,0.7007337808609009,6.96234128242497,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000294973,ENSG00000294973,lncRNA,0,319937,30,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000295330,ENSG00000295330,lncRNA,0,281340,24,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000288549,ENSG00000288549,lncRNA,0,202647,17,0,1,1.8915709257125854,15.92512248530046,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000249201,TERLR1,lncRNA,0,259963,22,0,1,1.651326298713684,12.383642681160415,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000297303,ENSG00000297303,lncRNA,0,264681,23,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000297662,ENSG00000297662,lncRNA,0,287621,27,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000249116,IRX4-AS1,lncRNA,0,440445,44,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000248994,ENSG00000248994,lncRNA,0,485013,49,0,1,0.768414318561554,15.56326299309112,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000299796,ENSG00000299796,lncRNA,0,258576,21,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000299935,ENSG00000299935,lncRNA,0,50734,2,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000300381,ENSG00000300381,lncRNA,0,147725,11,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000300645,ENSG00000300645,lncRNA,0,56444,3,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000301492,ENSG00000301492,lncRNA,0,332223,32,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000302406,ENSG00000302406,lncRNA,0,485237,50,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000302790,ENSG00000302790,lncRNA,0,249118,20,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000302871,ENSG00000302871,lncRNA,0,389021,36,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000302887,ENSG00000302887,lncRNA,0,394021,37,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000303091,ENSG00000303091,lncRNA,0,283034,26,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000215246,LINC02982,lncRNA,0,438323,43,0,1,0.5327533483505249,6.009872349763969,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000250173,ENSG00000250173,lncRNA,0,478603,48,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000288763,ENSG00000288763,lncRNA,0,477996,47,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000305166,ENSG00000305166,lncRNA,0,59439,4,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000305812,ENSG00000305812,lncRNA,0,126503,10,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000250417,LINC02116,lncRNA,0,433874,40,0,0,0.0,-0.0,1,0.999999693835337,23,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000249966,ENSG00000249966,lncRNA,0,408086,38,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000306761,ENSG00000306761,lncRNA,0,409448,39,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000307196,ENSG00000307196,lncRNA,0,347984,33,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000248949,ENSG00000248949,lncRNA,0,496580,53,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000309288,ENSG00000309288,lncRNA,0,485903,51,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000294221,ENSG00000294221,lncRNA,0,171001,14,0,0,0.0,-0.0,0,0.0,0,0
LOC_5_1442864_NEALE2_1200,5,1442864,High,ot_platform,ENSG00000291079,SDHAP3,lncRNA,0,191172,16,0,0,0.0,-0.0,0,0.0,0,0
LOC_8_20119800_GCST90025957,8,20119800,Medium,otg_original,ENSG00000147408,CSGALNACT1,protein_coding,0,361771,18,0,1,0.7579450011253357,50.0210098897819,1,0.9999930753915248,24,1
LOC_8_20119800_GCST90025957,8,20119800,Medium,otg_original,ENSG00000104613,INTS10,protein_coding,0,302409,13,0,1,0.5261929035186768,11.015203815323076,1,0.999972695478699,3,1
LOC_8_20119800_GCST90025957,8,20119800,Medium,otg_original,ENSG00000175445,LPL,protein_coding,1,218083,11,0,0,0.0,-0.0,1,0.9999942146434386,10,0
LOC_8_20119800_GCST90025957,8,20119800,Medium,otg_original,ENSG00000036565,SLC18A1,protein_coding,0,63406,4,0,0,0.0,-0.0,1,0.9999999962956624,22,0
LOC_8_20119800_GCST90025957,8,20119800,Medium,otg_original,ENSG00000147416,ATP6V1B2,protein_coding,0,77581,6,0,0,0.0,-0.0,1,0.9999996998329308,4,0
LOC_8_20119800_GCST90025957,8,20119800,Medium,otg_original,ENSG00000061337,LZTS1,protein_coding,0,184163,9,0,1,0.2197740525007248,6.890979437183123,1,0.9999971194926938,25,1
LOC_8_20119800_GCST90025957,8,20119800,Medium,otg_original,ENSG00000253733,LZTS1-AS1,lncRNA,0,155973,8,0,0,0.0,-0.0,0,0.0,0,0
LOC_8_20119800_GCST90025957,8,20119800,Medium,otg_original,ENSG00000297952,ENSG00000297952,lncRNA,0,390387,19,0,0,0.0,-0.0,0,0.0,0,0
LOC_8_20119800_GCST90025957,8,20119800,Medium,otg_original,ENSG00000300677,ENSG00000300677,lncRNA,0,302442,14,0,0,0.0,-0.0,0,0.0,0,0
LOC_8_20119800_GCST90025957,8,20119800,Medium,otg_original,ENSG00000300699,ENSG00000300699,lncRNA,0,360893,17,0,0,0.0,-0.0,0,0.0,0,0
LOC_8_20119800_GCST90025957,8,20119800,Medium,otg_original,ENSG00000300718,ENSG00000300718,lncRNA,0,354190,16,0,0,0.0,-0.0,0,0.0,0,0
LOC_8_20119800_GCST90025957,8,20119800,Medium,otg_original,ENSG00000253775,ENSG00000253775,lncRNA,0,40686,3,0,0,0.0,-0.0,0,0.0,0,0
LOC_8_20119800_GCST90025957,8,20119800,Medium,otg_original,ENSG00000301345,ENSG00000301345,lncRNA,0,29695,2,0,0,0.0,-0.0,0,0.0,0,0
LOC_8_20119800_GCST90025957,8,20119800,Medium,otg_original,ENSG00000301347,ENSG00000301347,lncRNA,0,451021,21,0,0,0.0,-0.0,0,0.0,0,0
LOC_8_20119800_GCST90025957,8,20119800,Medium,otg_original,ENSG00000302437,ENSG00000302437,lncRNA,0,67479,5,0,0,0.0,-0.0,0,0.0,0,0
LOC_8_20119800_GCST90025957,8,20119800,Medium,otg_original,ENSG00000253164,ENSG00000253164,lncRNA,0,193342,10,0,0,0.0,-0.0,0,0.0,0,0
LOC_8_20119800_GCST90025957,8,20119800,Medium,otg_original,ENSG00000307022,ENSG00000307022,lncRNA,0,229321,12,0,0,0.0,-0.0,0,0.0,0,0
LOC_8_20119800_GCST90025957,8,20119800,Medium,otg_original,ENSG00000253270,ENSG00000253270,lncRNA,0,441261,20,0,0,0.0,-0.0,0,0.0,0,0
