locus_id,chrom,sentinel_rsid,sentinel_pos,gwas_pval,gwas_beta,regatlas_rank,regatlas_score,gene_id,gene_name,gene_biotype,abs_tss_distance,tss_distance_rank,is_nearest_tss,has_any_brain_eqtl,brain_eqtl_max_slope,brain_eqtl_max_neg_log10_pval,has_re2g_link,re2g_max_score,re2g_total_elements,has_both_eqtl_and_re2g
SCZ_LOC_11_133852684_rs4936215,11,rs4936215,133852684,1.107e-14,0.0785985885121491,19,-0.6854244940262295,ENSG00000294256,ENSG00000294256,lncRNA,402043,22,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_133852684_rs4936215,11,rs4936215,133852684,1.107e-14,0.0785985885121491,19,-0.6854244940262295,ENSG00000295458,ENSG00000295458,lncRNA,216256,13,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_133852684_rs4936215,11,rs4936215,133852684,1.107e-14,0.0785985885121491,19,-0.6854244940262295,ENSG00000255348,ENSG00000255348,lncRNA,325798,17,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_133852684_rs4936215,11,rs4936215,133852684,1.107e-14,0.0785985885121491,19,-0.6854244940262295,ENSG00000305360,ENSG00000305360,lncRNA,194869,12,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_133852684_rs4936215,11,rs4936215,133852684,1.107e-14,0.0785985885121491,19,-0.6854244940262295,ENSG00000255406,LINC02730,lncRNA,155503,8,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_133852684_rs4936215,11,rs4936215,133852684,1.107e-14,0.0785985885121491,19,-0.6854244940262295,ENSG00000305423,ENSG00000305423,lncRNA,181447,10,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_133852684_rs4936215,11,rs4936215,133852684,1.107e-14,0.0785985885121491,19,-0.6854244940262295,ENSG00000289399,ENSG00000289399,lncRNA,423649,24,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_133852684_rs4936215,11,rs4936215,133852684,1.107e-14,0.0785985885121491,19,-0.6854244940262295,ENSG00000308440,ENSG00000308440,lncRNA,434393,25,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_46524013_rs2902858,11,rs2902858,46524013,2.69e-18,-0.0880992412266881,1,0.2537537489531544,ENSG00000110497,AMBRA1,protein_coding,70112,2,0,0,0.0,-0.0,1,0.9999619805790292,3,0
SCZ_LOC_11_46524013_rs2902858,11,rs2902858,46524013,2.69e-18,-0.0880992412266881,2,0.20277769942100024,ENSG00000110492,MDK,protein_coding,143257,7,0,1,0.4493044912815094,7.602857546649167,1,0.9999989572379384,22,1
SCZ_LOC_11_46524013_rs2902858,11,rs2902858,46524013,2.69e-18,-0.0880992412266881,3,0.2010192826611297,ENSG00000149091,DGKZ,protein_coding,191108,12,0,0,0.0,-0.0,1,0.9999945005961764,20,0
SCZ_LOC_11_46524013_rs2902858,11,rs2902858,46524013,2.69e-18,-0.0880992412266881,4,0.17243534464296278,ENSG00000157613,CREB3L1,protein_coding,246351,14,0,1,0.27208441495895386,4.201644235213337,1,0.9999916694486342,36,1
SCZ_LOC_11_46524013_rs2902858,11,rs2902858,46524013,2.69e-18,-0.0880992412266881,5,0.11503689837284631,ENSG00000135365,PHF21A,protein_coding,402559,25,0,1,0.7822322249412537,4.9994624898703925,1,0.9999654252763333,7,1
SCZ_LOC_11_46524013_rs2902858,11,rs2902858,46524013,2.69e-18,-0.0880992412266881,6,0.056272819029065724,ENSG00000180210,F2,protein_coding,195183,13,0,1,1.633698582649231,4.786153774677749,0,0.0,0,0
SCZ_LOC_11_46524013_rs2902858,11,rs2902858,46524013,2.69e-18,-0.0880992412266881,7,-0.023375514151053448,ENSG00000180423,HARBI1,protein_coding,93896,4,0,1,1.0476815700531006,4.304051214177191,1,0.9999766163391852,3,1
SCZ_LOC_11_46524013_rs2902858,11,rs2902858,46524013,2.69e-18,-0.0880992412266881,8,-0.05003195296501992,ENSG00000134569,LRP4,protein_coding,394629,22,0,1,0.31727489829063416,8.248181012447652,1,0.9999999970450356,22,1
SCZ_LOC_11_46524013_rs2902858,11,rs2902858,46524013,2.69e-18,-0.0880992412266881,9,-0.10158261680980601,ENSG00000175213,ZNF408,protein_coding,177017,10,0,1,0.9062674641609192,4.497629125384087,1,0.9999873847821176,3,1
SCZ_LOC_11_46524013_rs2902858,11,rs2902858,46524013,2.69e-18,-0.0880992412266881,10,-0.1645233496839536,ENSG00000175220,ARHGAP1,protein_coding,176606,9,0,1,0.2250521332025528,5.346872872289484,1,0.9999781769115792,3,1
SCZ_LOC_11_46524013_rs2902858,11,rs2902858,46524013,2.69e-18,-0.0880992412266881,11,-0.17478143553309988,ENSG00000149179,CSTPP1,protein_coding,412676,27,0,1,0.7784992456436157,4.360753547197527,1,0.9999942677584672,3,1
SCZ_LOC_11_46524013_rs2902858,11,rs2902858,46524013,2.69e-18,-0.0880992412266881,12,-0.32813132786570276,ENSG00000175216,CKAP5,protein_coding,322295,20,0,0,0.0,-0.0,1,0.9999833306788118,4,0
SCZ_LOC_11_46524013_rs2902858,11,rs2902858,46524013,2.69e-18,-0.0880992412266881,13,-0.33447037963015497,ENSG00000175224,ATG13,protein_coding,93514,3,0,1,0.26971331238746643,6.2301744394333625,1,0.999933716453984,3,1
SCZ_LOC_11_46524013_rs2902858,11,rs2902858,46524013,2.69e-18,-0.0880992412266881,14,-0.6008034641908612,ENSG00000285658,ENSG00000285658,lncRNA,48935,1,1,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_46524013_rs2902858,11,rs2902858,46524013,2.69e-18,-0.0880992412266881,15,-0.6372649150097673,ENSG00000307273,ENSG00000307273,lncRNA,95424,5,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_46524013_rs2902858,11,rs2902858,46524013,2.69e-18,-0.0880992412266881,16,-0.6643486936178193,ENSG00000180720,CHRM4,protein_coding,132237,6,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_46524013_rs2902858,11,rs2902858,46524013,2.69e-18,-0.0880992412266881,17,-0.6854244940262295,ENSG00000254653,ENSG00000254653,lncRNA,407435,26,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_46524013_rs2902858,11,rs2902858,46524013,2.69e-18,-0.0880992412266881,17,-0.6854244940262295,ENSG00000286450,ENSG00000286450,lncRNA,396867,23,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_46524013_rs2902858,11,rs2902858,46524013,2.69e-18,-0.0880992412266881,17,-0.6854244940262295,ENSG00000294248,ENSG00000294248,lncRNA,187955,11,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_46524013_rs2902858,11,rs2902858,46524013,2.69e-18,-0.0880992412266881,17,-0.6854244940262295,ENSG00000295054,ENSG00000295054,lncRNA,151209,8,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_46524013_rs2902858,11,rs2902858,46524013,2.69e-18,-0.0880992412266881,17,-0.6854244940262295,ENSG00000247675,LRP4-AS1,lncRNA,322360,21,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_46524013_rs2902858,11,rs2902858,46524013,2.69e-18,-0.0880992412266881,17,-0.6854244940262295,ENSG00000255007,LINC02489,lncRNA,247930,15,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_46524013_rs2902858,11,rs2902858,46524013,2.69e-18,-0.0880992412266881,17,-0.6854244940262295,ENSG00000302244,ENSG00000302244,lncRNA,267362,16,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_46524013_rs2902858,11,rs2902858,46524013,2.69e-18,-0.0880992412266881,17,-0.6854244940262295,ENSG00000255269,LINC02710,lncRNA,280256,17,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_46524013_rs2902858,11,rs2902858,46524013,2.69e-18,-0.0880992412266881,17,-0.6854244940262295,ENSG00000254639,ENSG00000254639,lncRNA,286767,19,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_46524013_rs2902858,11,rs2902858,46524013,2.69e-18,-0.0880992412266881,17,-0.6854244940262295,ENSG00000289990,ENSG00000289990,lncRNA,280563,18,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_46524013_rs2902858,11,rs2902858,46524013,2.69e-18,-0.0880992412266881,17,-0.6854244940262295,ENSG00000255314,ENSG00000255314,lncRNA,400982,24,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,1,0.4434733034228094,ENSG00000149131,SERPING1,protein_coding,11725,1,1,1,0.544579029083252,11.77592901149135,1,0.999999995043408,11,1
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,2,0.43408281245147334,ENSG00000166793,YPEL4,protein_coding,64282,7,0,0,0.0,-0.0,1,0.9999899974840972,15,0
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,3,0.3046014439658141,ENSG00000156587,UBE2L6,protein_coding,17378,2,0,1,0.5253011584281921,8.149757971429523,1,0.9999918857235356,7,1
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,4,0.22699648899760128,ENSG00000149150,SLC43A1,protein_coding,69882,8,0,1,0.8747942447662354,19.7591686509863,1,0.9999999958571002,22,1
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,5,0.09923845846170419,ENSG00000186907,RTN4RL2,protein_coding,125134,13,0,0,0.0,-0.0,1,0.9999985702051872,22,0
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,6,0.05371155875836537,ENSG00000134802,SLC43A3,protein_coding,158082,19,0,1,0.6632257103919983,4.751157995930083,1,0.9999918315555012,20,1
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,7,-0.02697544812491246,ENSG00000183908,LRRC55,protein_coding,403915,35,0,1,0.8474980592727661,4.419079618861442,1,0.9999999969484,17,1
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,8,-0.036670587351510305,ENSG00000156603,MED19,protein_coding,126559,14,0,1,0.40202033519744873,6.787913991145065,1,0.99994815082277,2,1
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,9,-0.07925278662527158,ENSG00000198561,CTNND1,protein_coding,167581,22,0,1,0.26938173174858093,4.6474950551709115,1,0.9999987347313491,8,1
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,10,-0.1009509629494971,ENSG00000172409,CLP1,protein_coding,62526,6,0,1,0.28870266675949097,6.924298522982575,1,0.9999539938068464,2,1
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,11,-0.12040467760886618,ENSG00000109991,P2RX3,protein_coding,247310,26,0,0,0.0,-0.0,1,0.9999999975959886,9,0
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,12,-0.1266156541614104,ENSG00000134809,TIMM10,protein_coding,54859,5,0,1,0.8918710947036743,22.13948284824756,1,0.9999741879592342,3,1
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,13,-0.13035174791671525,ENSG00000149136,SSRP1,protein_coding,249770,27,0,0,0.0,-0.0,1,0.9999648963782364,4,0
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,14,-0.1396028502323519,ENSG00000149115,TNKS1BP1,protein_coding,260710,28,0,1,0.542390763759613,4.730973966823243,1,0.9999867258643632,5,1
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,15,-0.19469042031402542,ENSG00000214872,SMTNL1,protein_coding,48067,3,0,1,0.8025689125061035,30.638010052058274,0,0.0,0,0
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,16,-0.32813132786570276,ENSG00000211450,SELENOH,protein_coding,155829,17,0,0,0.0,-0.0,1,0.9999823988776124,2,0
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,17,-0.35838231959727684,ENSG00000233436,BTBD18,protein_coding,167013,21,0,0,0.0,-0.0,1,0.9999999964137616,3,0
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,18,-0.3770458702488246,ENSG00000156599,ZDHHC5,protein_coding,82085,10,0,1,0.1306532770395279,5.689148145576466,1,0.9998250179490784,2,1
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,19,-0.40455608540528226,ENSG00000134817,APLNR,protein_coding,348412,33,0,1,0.4093520939350128,4.475403438100454,0,0.0,0,0
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,20,-0.41181049529960095,ENSG00000254602,MIR130AHG,lncRNA,52362,4,0,1,0.3621981739997864,7.731813513975769,0,0.0,0,0
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,21,-0.5075112168706207,ENSG00000213593,TMX2,protein_coding,126918,15,0,0,0.0,-0.0,1,0.9998782301952772,2,0
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,22,-0.6372649150097673,ENSG00000288534,ENSG00000288534,protein_coding,126920,16,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,22,-0.6372649150097673,ENSG00000255301,ENSG00000255301,lncRNA,108128,12,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,22,-0.6372649150097673,ENSG00000298226,ENSG00000298226,lncRNA,80926,9,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,22,-0.6372649150097673,ENSG00000306189,ENSG00000306189,lncRNA,102688,11,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,26,-0.6854244940262295,ENSG00000186509,OR9Q1,protein_coding,438219,38,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,26,-0.6854244940262295,ENSG00000156575,PRG3,protein_coding,204512,24,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,26,-0.6854244940262295,ENSG00000186652,PRG2,protein_coding,195012,23,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,26,-0.6854244940262295,ENSG00000254979,ENSG00000254979,protein_coding,161603,20,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,26,-0.6854244940262295,ENSG00000254732,ENSG00000254732,protein_coding,156117,18,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,26,-0.6854244940262295,ENSG00000290827,ENSG00000290827,lncRNA,287926,30,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,26,-0.6854244940262295,ENSG00000279051,OR6Q1,protein_coding,445291,39,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,26,-0.6854244940262295,ENSG00000255146,ENSG00000255146,lncRNA,474476,40,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,26,-0.6854244940262295,ENSG00000299485,ENSG00000299485,lncRNA,303959,31,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,26,-0.6854244940262295,ENSG00000301258,ENSG00000301258,lncRNA,355041,34,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,26,-0.6854244940262295,ENSG00000303826,ENSG00000303826,lncRNA,405327,36,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,26,-0.6854244940262295,ENSG00000304248,ENSG00000304248,lncRNA,417382,37,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,26,-0.6854244940262295,ENSG00000305344,ENSG00000305344,lncRNA,246346,25,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,26,-0.6854244940262295,ENSG00000306942,ENSG00000306942,lncRNA,316520,32,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_57585662_rs708228,11,rs708228,57585662,3.992e-09,-0.0488016642355575,26,-0.6854244940262295,ENSG00000254662,ENSG00000254662,lncRNA,261358,29,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,1,0.7407634838838189,ENSG00000245532,NEAT1,lncRNA,16067,3,0,1,0.5997198820114136,32.137730346597706,1,0.9999994536493378,14,1
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,2,0.1971514284471406,ENSG00000149798,CDC42EP2,protein_coding,123479,29,0,0,0.0,-0.0,1,0.9999959810387464,14,0
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,3,0.1602852740992437,ENSG00000173338,KCNK7,protein_coding,157651,37,0,1,0.62516850233078,4.615441238332469,1,0.999998060412342,14,1
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,4,0.1518665049837808,ENSG00000289740,TALAM1,lncRNA,69087,20,0,0,0.0,-0.0,1,0.9999961499634225,22,0
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,5,0.127775170425988,ENSG00000173442,EHBP1L1,protein_coding,137701,36,0,0,0.0,-0.0,1,0.9999999975887122,14,0
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,6,0.09134998008550112,ENSG00000126391,FRMD8,protein_coding,51724,12,0,0,0.0,-0.0,1,0.9999997086397132,12,0
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,7,0.06989521188790299,ENSG00000162241,SLC25A45,protein_coding,54644,14,0,1,0.5167021751403809,4.319009605161368,1,0.999997573725913,10,1
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,8,0.022894668815115628,ENSG00000168056,LTBP3,protein_coding,120585,27,0,0,0.0,-0.0,1,0.9999961287041256,10,0
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,9,-0.01646163045993765,ENSG00000305854,ENSG00000305854,lncRNA,12052,1,1,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,10,-0.06048309125672476,ENSG00000175550,DRAP1,protein_coding,480929,98,0,1,0.4858914911746979,4.292867438954317,1,0.9999548180312066,2,1
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,11,-0.06719420951118754,ENSG00000213445,SIPA1,protein_coding,199756,43,0,1,0.2646156847476959,4.1291153072165,1,0.9999990023136248,10,1
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,12,-0.08211840866491377,ENSG00000172757,CFL1,protein_coding,423681,84,0,1,0.6839407682418823,4.732011871972471,1,0.9999968232278524,5,1
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,12,-0.08211840866491377,ENSG00000172732,MUS81,protein_coding,418781,83,0,1,0.63199383020401,4.5284348931182725,1,0.9999985380901172,7,1
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,14,-0.0889739883228805,ENSG00000168062,BATF2,protein_coding,441327,88,0,1,0.9187082648277283,4.554057333808105,0,0.0,0,0
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,15,-0.09820163407494742,ENSG00000176973,FAM89B,protein_coding,134004,32,0,1,0.24030667543411255,5.018894589919017,1,0.9999956913352264,8,1
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,16,-0.10320627974853483,ENSG00000254470,AP5B1,protein_coding,342631,68,0,1,0.5006148219108582,10.056599724956074,1,0.9999963493577588,6,1
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,16,-0.10320627974853483,ENSG00000172818,OVOL1,protein_coding,348718,69,0,1,0.9132605791091919,14.429911001057695,1,0.9999967372705328,7,1
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,18,-0.10765863116715671,ENSG00000305830,ENSG00000305830,lncRNA,15452,2,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,19,-0.11257689673490032,ENSG00000197136,PCNX3,protein_coding,177431,42,0,1,0.6750913858413696,4.2911009708490235,1,0.9999999965335472,9,1
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,20,-0.11488553247029296,ENSG00000014216,CAPN1,protein_coding,257779,51,0,1,0.12170777469873428,4.430070191359627,1,0.9999990004656328,6,1
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,21,-0.12074065559576982,ENSG00000251562,MALAT1,lncRNA,59261,17,0,0,0.0,-0.0,1,0.9999855768152414,10,0
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,22,-0.12449037287641093,ENSG00000149823,VPS51,protein_coding,349021,72,0,0,0.0,-0.0,1,0.999998120466402,6,0
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,23,-0.13035174791671525,ENSG00000172977,KAT5,protein_coding,273651,54,0,0,0.0,-0.0,1,0.9999614928243188,2,0
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,24,-0.1396028502323519,ENSG00000260233,ZNRD2-DT,lncRNA,135722,33,0,1,0.5060208439826965,4.449653290657443,1,0.9999796561813414,5,1
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,25,-0.16196039176835597,ENSG00000305844,ENSG00000305844,lncRNA,19554,5,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,26,-0.17042110684225187,ENSG00000162298,SYVN1,protein_coding,303813,57,0,1,0.4661223590373993,5.591701730286806,1,0.9999621217932346,2,1
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,27,-0.1789081450173671,ENSG00000291174,FAUP4,lncRNA,16847,4,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,27,-0.1789081450173671,ENSG00000290057,ENSG00000290057,lncRNA,21791,6,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,29,-0.18228913274295652,ENSG00000142186,SCYL1,protein_coding,86732,24,0,1,1.1404672861099243,4.233559453888788,1,0.999981856799536,7,1
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,30,-0.19315861477815463,ENSG00000149806,FAU,protein_coding,316168,62,0,1,0.10954393446445465,4.98581920707442,1,0.9999972612157714,2,1
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,31,-0.19327267692253977,ENSG00000173327,MAP3K11,protein_coding,177037,41,0,1,0.22007456421852112,11.006358544543515,1,0.9999999967829724,5,1
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,32,-0.2179041072807983,ENSG00000285533,RELA-DT,lncRNA,224635,47,0,1,0.1832973062992096,4.678002166319992,0,0.0,0,0
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,33,-0.22672448112989188,ENSG00000149809,TM7SF2,protein_coding,326500,65,0,0,0.0,-0.0,1,0.9999952791590035,6,0
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,34,-0.23388930544848016,ENSG00000289259,ENSG00000289259,lncRNA,33922,7,0,0,0.0,-0.0,0,0.0,0,0
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,35,-0.2414804222223899,ENSG00000133884,DPF2,protein_coding,104502,25,0,1,0.1919040083885193,8.247528384526149,1,0.9999916983882567,4,1
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,36,-0.24684160415942027,ENSG00000172803,SNX32,protein_coding,395489,80,0,1,1.0703595876693726,66.28443932611398,1,0.9999757291311012,6,1
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,37,-0.253709427084227,ENSG00000173825,TIGD3,protein_coding,83594,23,0,1,0.6640437841415405,6.368686072902268,1,0.9999904922769408,7,1
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,38,-0.2608036923751779,ENSG00000168070,MAJIN,protein_coding,466237,95,0,0,0.0,-0.0,1,0.9999979610774772,4,0
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,39,-0.2646518521517133,ENSG00000172638,EFEMP2,protein_coding,435247,87,0,1,0.13386765122413635,10.89257322263062,1,0.9999994904081972,10,1
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,40,-0.26805287333762157,ENSG00000014138,POLA2,protein_coding,176432,39,0,1,0.8829063773155212,12.793270728743593,1,0.99999105923729,3,1
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,41,-0.28912867374603174,ENSG00000172922,RNASEH2C,protein_coding,282473,55,0,1,0.4944189786911011,24.73169571437883,1,0.9999787285804091,2,1
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,42,-0.3243321806441194,ENSG00000168060,NAALADL1,protein_coding,379792,79,0,1,0.2386941760778427,4.4138239921659945,0,0.0,0,0
SCZ_LOC_11_65438345_rs11227250,11,rs11227250,65438345,2.635e-08,-0.046201018900714,43,-0.3266664300845473,ENSG00000175592,FOSL1,protein_coding,462228,93,0,0,0.0,-0.0,1,0.999998370482088,4,0
